_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681448382,FALSE,finalized,3,2/25/15 7:02,negative,0.6925,Late Flight,0.3521,Virgin America,,mrmichaellay,,0,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,"[0.0, 0.0]",2/23/15 8:08,5.69891E+17,Floridian from Cincinnati ,Eastern Time (US & Canada)
681448383,FALSE,finalized,3,2/25/15 8:18,negative,1,Late Flight,0.3486,Virgin America,,GunsNDip,,0,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,,2/23/15 7:51,5.69887E+17,,Pacific Time (US & Canada)
681448385,FALSE,finalized,3,2/25/15 4:16,positive,1,,,Virgin America,,TheDuchessSF,,0,"@VirginAmerica - amazing customer  service, again! _Ÿ’•_Ÿ’• RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",,2/23/15 7:50,5.69887E+17,Online,Pacific Time (US & Canada)
681448387,FALSE,finalized,3,2/25/15 8:50,negative,1,Customer Service Issue,1,Virgin America,,BeLeather,,0,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,"[0.0, 0.0]",2/23/15 7:40,5.69885E+17,,Pacific Time (US & Canada)
681448389,FALSE,finalized,3,2/25/15 7:55,negative,1,Flight Booking Problems,0.6366,Virgin America,,BeLeather,,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,"[0.0, 0.0]",2/23/15 7:40,5.69884E+17,,Pacific Time (US & Canada)
681448391,FALSE,finalized,3,2/25/15 1:48,neutral,0.6593,,0,Virgin America,,drcaseydrake,,0,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,"[37.79374402, -122.39327564]",2/23/15 7:28,5.69882E+17,"Dallas, TX",
681448393,FALSE,finalized,3,2/25/15 7:46,positive,0.6823,,0,Virgin America,,flyfromWAS,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",,2/23/15 6:57,5.69874E+17,"Washington, DC",Eastern Time (US & Canada)
681448395,FALSE,finalized,3,2/25/15 1:49,neutral,1,,,Virgin America,,flyfromSEA,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",,2/23/15 6:57,5.69874E+17,Seattle,Central Time (US & Canada)
681448397,FALSE,finalized,3,2/25/15 8:17,positive,0.6806,,,Virgin America,,flyfromNYC,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",,2/23/15 6:57,5.69874E+17,"New York City, NY",Central Time (US & Canada)
681448400,FALSE,finalized,3,2/25/15 2:48,neutral,0.6529,,,Virgin America,,flyfromLAX,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",,2/23/15 6:57,5.69874E+17,"Los Angeles, CA",Central Time (US & Canada)
681448402,FALSE,finalized,3,2/25/15 9:09,positive,0.678,,,Virgin America,,Silvanabfer,,0,@VirginAmerica Have a great week _ŸŒ_âœˆ,,2/23/15 6:51,5.69872E+17,,
681448404,FALSE,finalized,3,2/25/15 6:27,positive,0.3482,,0,Virgin America,,AdamJdubs,,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,,2/23/15 6:07,5.69861E+17,Earth,Eastern Time (US & Canada)
681448406,FALSE,finalized,3,2/25/15 3:39,negative,1,Late Flight,1,Virgin America,,nicholas_v,,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",2/23/15 5:15,5.69848E+17,,Eastern Time (US & Canada)
681448408,FALSE,finalized,3,2/25/15 9:28,positive,1,,,Virgin America,,tstashajones,,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",,2/23/15 3:01,5.69814E+17,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
681448410,FALSE,finalized,3,2/25/15 10:03,positive,1,,,Virgin America,,SkateMamas,,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,,2/23/15 0:35,5.69778E+17,"Los Angeles, CA",
681448413,FALSE,finalized,3,2/25/15 10:02,positive,1,,,Virgin America,,dngoo,,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,,2/23/15 0:21,5.69774E+17,"Near a park, water, or lights",Pacific Time (US & Canada)
681448415,FALSE,finalized,3,2/25/15 6:23,positive,1,,,Virgin America,,SamBrittenham,,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",,2/23/15 0:06,5.6977E+17,USA,Eastern Time (US & Canada)
681448419,FALSE,finalized,3,2/25/15 8:00,negative,0.6832,Customer Service Issue,0.3773,Virgin America,,usagibrian,,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,,2/22/15 22:39,5.69748E+17,San Francisco CA,Pacific Time (US & Canada)
681448421,FALSE,finalized,3,2/25/15 6:40,negative,1,Flight Booking Problems,0.6767,Virgin America,,usagibrian,,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",,2/22/15 22:11,5.69741E+17,San Francisco CA,Pacific Time (US & Canada)
681448423,FALSE,finalized,3,2/25/15 1:27,negative,1,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,,2/22/15 21:56,5.69738E+17,,
681448426,FALSE,finalized,3,2/25/15 2:30,positive,1,,,Virgin America,,ptbrodie,,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,,2/22/15 20:23,5.69714E+17,San Francisco,
681448429,FALSE,finalized,3,2/25/15 0:57,positive,1,,,Virgin America,,cheryleng,,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",2/22/15 17:48,5.69675E+17,,Pacific Time (US & Canada)
681448431,FALSE,finalized,3,2/25/15 4:38,neutral,1,,,Virgin America,,HishamSharaby,,0,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",,2/22/15 17:45,5.69674E+17,New York,Eastern Time (US & Canada)
681448432,FALSE,finalized,3,2/25/15 2:40,negative,0.6703,Customer Service Issue,0.6703,Virgin America,,ChrisFordisHere,,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",2/22/15 17:14,5.69666E+17,NYC,Tehran
681448433,FALSE,finalized,3,2/25/15 2:38,positive,1,,,Virgin America,,JKF1897,,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,,2/22/15 16:18,5.69652E+17,,
681448435,FALSE,finalized,3,2/25/15 4:14,neutral,1,,,Virgin America,,F6x,,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,"[40.64662464, -73.77090177]",2/22/15 16:05,5.69649E+17,"San Francisco, CA",Pacific Time (US & Canada)
681448437,FALSE,finalized,3,2/25/15 9:19,neutral,0.6535,,0,Virgin America,,lawyang588,,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,,2/22/15 15:41,5.69643E+17,,
681448440,FALSE,finalized,3,2/25/15 1:27,negative,1,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,,2/22/15 15:40,5.69643E+17,,Eastern Time (US & Canada)
681448442,FALSE,finalized,3,2/25/15 8:45,negative,1,Can't Tell,1,Virgin America,,ChrysiChrysic,,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,,2/22/15 15:06,5.69634E+17,,
681448444,FALSE,finalized,3,2/25/15 7:36,neutral,1,,,Virgin America,,nikkisixxfan93,,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,,2/22/15 15:03,5.69634E+17,"Sacramento,California",Pacific Time (US & Canada)
681448446,FALSE,finalized,3,2/25/15 9:31,negative,1,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,,2/22/15 15:02,5.69633E+17,,
681448448,FALSE,finalized,3,2/25/15 1:03,negative,1,Late Flight,1,Virgin America,,MOCBlogger,,0,@VirginAmerica Another delayed flight? #likingyoulessandless,,2/22/15 14:49,5.6963E+17,San Diego,Alaska
681448451,FALSE,finalized,3,2/25/15 0:50,negative,1,Customer Service Issue,1,Virgin America,,tfaz,,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,,2/22/15 14:39,5.69627E+17,"Oakland, California",Pacific Time (US & Canada)
681448453,FALSE,finalized,3,2/25/15 5:08,positive,1,,,Virgin America,,lisaptv,,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,,2/22/15 14:32,5.69626E+17,,Mountain Time (US & Canada)
681448455,FALSE,finalized,3,2/25/15 1:03,neutral,1,,,Virgin America,,dropapp,,0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",,2/22/15 14:31,5.69626E+17,,
681448457,FALSE,finalized,3,2/25/15 9:54,positive,0.7011,,,Virgin America,,HollywoodHotMom,,0,@VirginAmerica always!!! Xoxo,,2/22/15 14:09,5.6962E+17,All Over!,Pacific Time (US & Canada)
681448459,FALSE,finalized,3,2/25/15 9:03,negative,1,Flight Booking Problems,1,Virgin America,,GoShar2012,,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,,2/22/15 14:07,5.6962E+17,"Providence, RI",Eastern Time (US & Canada)
681448461,FALSE,finalized,3,2/25/15 1:55,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,,2/22/15 14:03,5.69619E+17,San Diego,Alaska
681448464,FALSE,finalized,3,2/25/15 9:43,positive,1,,,Virgin America,,SkateMamas,,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,,2/22/15 13:55,5.69616E+17,"Los Angeles, CA",
681448466,FALSE,finalized,3,2/25/15 8:47,neutral,0.355,,0,Virgin America,,FiDiFamilies,,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service _Ÿ˜ƒ,,2/22/15 13:49,5.69615E+17,New York City ,Eastern Time (US & Canada)
681448468,FALSE,finalized,3,2/25/15 9:19,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,,2/22/15 13:47,5.69614E+17,New York,Eastern Time (US & Canada)
681448470,FALSE,finalized,3,2/25/15 6:27,positive,1,,,Virgin America,,HollywoodHotMom,,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,,2/22/15 13:45,5.69614E+17,All Over!,Pacific Time (US & Canada)
681448471,FALSE,finalized,3,2/25/15 5:25,negative,1,Cancelled Flight,1,Virgin America,,mlorenzen,,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",,2/22/15 13:29,5.6961E+17,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
681448474,FALSE,finalized,3,2/25/15 9:39,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,,2/22/15 13:23,5.69608E+17,Los Angeles,Pacific Time (US & Canada)
681448476,FALSE,finalized,3,2/25/15 6:01,positive,1,,,Virgin America,,jessicajaymes,,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",2/22/15 12:49,5.696E+17,"hollywood, california",Pacific Time (US & Canada)
681448478,FALSE,finalized,3,2/25/15 1:45,positive,1,,,Virgin America,,livingfitly,,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,,2/22/15 12:35,5.69596E+17,"Washington, DC",Eastern Time (US & Canada)
681448480,FALSE,finalized,3,2/25/15 7:27,negative,1,Damaged Luggage,0.6501,Virgin America,,khartline,,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,,2/22/15 12:34,5.69596E+17,Las Vegas,Pacific Time (US & Canada)
681448484,FALSE,finalized,3,2/25/15 7:37,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,,2/22/15 12:27,5.69594E+17,Las Vegas,Pacific Time (US & Canada)
681448487,FALSE,finalized,3,2/25/15 2:11,neutral,1,,,Virgin America,,MACRoxburgh,,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,,2/22/15 11:56,5.69587E+17,,Atlantic Time (Canada)
681448488,FALSE,finalized,3,2/25/15 9:04,positive,1,,,Virgin America,,paulnakada,,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),,2/22/15 11:33,5.69581E+17,San Francisco,Pacific Time (US & Canada)
681448489,FALSE,finalized,3,2/25/15 7:13,neutral,1,,,Virgin America,,wildcatdad,,0,@VirginAmerica is your website ever coming back online?,,2/22/15 11:13,5.69576E+17,,
681448491,FALSE,finalized,3,2/25/15 6:59,neutral,0.6732,,0,Virgin America,,RheaThurman1,,0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",,2/22/15 11:10,5.69575E+17,,
681448496,FALSE,finalized,3,2/25/15 8:49,neutral,1,,,Virgin America,,Osiris91780,,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,,2/22/15 11:10,5.69575E+17,,
681448498,FALSE,finalized,3,2/25/15 7:00,neutral,1,,,Virgin America,,HeatherWhoo,,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,,2/22/15 11:10,5.69575E+17,,
681448500,FALSE,finalized,3,2/25/15 9:54,negative,1,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,,2/22/15 11:02,5.69573E+17,San Francisco,Pacific Time (US & Canada)
681448502,FALSE,finalized,3,2/25/15 3:50,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,,2/22/15 11:01,5.69573E+17,CA,
681448504,FALSE,finalized,3,2/25/15 4:43,negative,1,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",,2/22/15 10:38,5.69567E+17,@ the moment in New Delhi,Pacific Time (US & Canada)
681448506,FALSE,finalized,3,2/25/15 0:41,negative,1,Late Flight,0.3571,Virgin America,,finslippy,,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",,2/22/15 10:30,5.69565E+17,Brooklyn,Eastern Time (US & Canada)
681448509,FALSE,finalized,3,2/25/15 6:42,negative,1,Cancelled Flight,1,Virgin America,,finslippy,,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",,2/22/15 10:29,5.69565E+17,Brooklyn,Eastern Time (US & Canada)
681448511,FALSE,finalized,3,2/25/15 0:43,negative,1,Bad Flight,1,Virgin America,,Gr8Fratsby,,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,,2/22/15 10:19,5.69562E+17,"Washington, DC",Eastern Time (US & Canada)
681448513,FALSE,finalized,3,2/25/15 9:33,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,@VirginAmerica is the website down?,,2/22/15 8:56,5.69541E+17,Los Angeles,
681448515,FALSE,finalized,3,2/25/15 3:15,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,,2/22/15 8:53,5.6954E+17,,
681448517,FALSE,finalized,3,2/25/15 5:57,negative,1,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,,2/22/15 5:51,5.69495E+17,"Washington, DC",Eastern Time (US & Canada)
681448520,FALSE,finalized,3,2/25/15 3:50,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,,2/22/15 5:02,5.69482E+17,FL410,Sydney
681448522,FALSE,finalized,3,2/25/15 6:00,negative,1,Customer Service Issue,1,Virgin America,,CSHangover,,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,,2/22/15 4:43,5.69478E+17,Tokyo,Irkutsk
681448524,FALSE,finalized,3,2/25/15 6:53,negative,1,longlines,0.6818,Virgin America,,girlphotophilly,,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,,2/22/15 3:39,5.69461E+17,"Philadelphia, Pa",Eastern Time (US & Canada)
681448527,FALSE,finalized,3,2/25/15 1:54,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,,2/22/15 3:32,5.6946E+17,FL410,Sydney
681448529,FALSE,finalized,3,2/25/15 2:37,neutral,1,,,Virgin America,,NewsSWA,,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",,2/22/15 3:02,5.69452E+17,FL410,Sydney
681448531,FALSE,finalized,3,2/25/15 2:48,neutral,1,,,Virgin America,,Graemelodge5545,,0,@VirginAmerica Lister to my show my on Monday 1230 130,,2/22/15 2:42,5.69447E+17,,
681448533,FALSE,finalized,3,2/25/15 6:21,neutral,1,,,Virgin America,,NewsSWA,,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,,2/22/15 1:32,5.69429E+17,FL410,Sydney
681448535,FALSE,finalized,3,2/25/15 9:05,negative,1,Can't Tell,0.663,Virgin America,,Boards707,,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",,2/21/15 21:32,5.69369E+17,"Belmar, NJ",Eastern Time (US & Canada)
